Campaign_ID,Campaign_Type,Campaign_Objective,Product_ID,Marketing_Channel,Industry,Target_Audience,Funnel_Stage,Creative_Type,Device_Target,Region_Target,Bid_Strategy,Budget,Budget_Category,Campaign_Duration,Campaign_Status,AI_Campaign_Score,Success_Probability,Risk_Level,Priority,Expected_ROI,Estimated_Revenue,Expected_Conversions,Target_CPA,Target_ROAS,Audience_Size,Optimization_Score,Impressions,Clicks,Conversions,CTR,Spend,Revenue,CPC,CPM,Engagement_Rate,Bounce_Rate,Avg_Session_Duration,Campaign_Success
767,5,0,214,4,3,4,2,0,2,3,1,1288741,0,61,0,95,91,1,0,129.54,2958176,4024,320.26,2.3,703486,73,3432609,153780,10487,4.48,1288741,2958176,8.38,375.44,14.84,54.71,390,1
768,5,4,267,2,0,4,2,0,3,1,4,1372548,0,19,3,100,99,1,0,110.1,2883723,270,5083.51,2.1,2317515,99,766381,43453,7069,5.67,1372548,2883723,31.59,1790.95,14.8,22.3,378,1
769,0,3,178,1,1,4,2,0,3,0,1,794820,1,65,1,88,82,1,2,130.79,1834365,4408,180.31,2.31,3438307,66,930793,94289,2753,10.13,794820,1834365,8.43,853.92,11.75,64.56,137,1
770,0,0,30,0,2,0,2,2,1,2,4,1398291,0,84,1,100,99,1,0,95.65,2735756,2329,600.38,1.96,1643821,96,828265,18635,2677,2.25,1398291,2735756,75.04,1688.22,16.18,27.17,387,1
771,1,0,175,2,5,5,2,0,0,3,2,421528,2,83,0,77,84,2,2,113.31,899161,1777,237.21,2.13,4675181,71,4570307,200179,14452,4.38,421528,899161,2.11,92.23,7.92,51.82,326,1
772,3,1,112,0,5,5,2,0,1,0,3,460631,2,106,2,80,74,2,2,102.4,932317,4344,106.04,2.02,799876,64,3338809,126206,10273,3.78,460631,932317,3.65,137.96,14.21,54.76,216,1
773,2,5,1,0,1,3,1,2,2,2,2,316037,2,63,1,65,58,0,1,85.66,586754,2071,152.6,1.86,1719350,92,1613095,50328,2033,3.12,316037,586754,6.28,195.92,9.3,33.09,45,0
774,1,4,71,1,6,0,2,2,0,2,3,116238,2,67,1,77,83,2,2,72.48,200487,3837,30.29,1.72,4897633,81,675181,35582,6258,5.27,116238,200487,3.27,172.16,13.34,29.68,340,1
775,2,3,111,7,6,0,1,2,2,0,4,1223315,0,84,3,96,95,1,0,81.32,2218114,4733,258.47,1.81,3311632,69,3786058,77235,10689,2.04,1223315,2218114,15.84,323.11,4.32,30.15,73,1
776,5,2,256,7,0,3,2,2,3,1,0,852130,1,95,0,81,87,2,2,119.93,1874089,1538,554.05,2.2,3094316,100,1556199,82634,4792,5.31,852130,1874089,10.31,547.57,15.83,66.49,352,1
777,5,2,110,5,0,2,2,2,1,4,0,635264,1,38,0,77,76,2,2,104.19,1297145,455,1396.18,2.04,200502,73,1062047,122347,12222,11.52,635264,1297145,5.19,598.15,12.7,63.91,302,1
778,4,5,57,0,7,5,0,1,0,4,2,1351717,0,96,3,97,89,1,0,108.34,2816167,3651,370.23,2.08,101189,85,3439523,398296,43732,11.58,1351717,2816167,3.39,393.0,14.86,63.76,264,1
779,2,5,61,1,4,4,1,0,1,2,0,1142803,0,57,0,94,99,1,0,75.78,2008819,3198,357.35,1.76,1404680,78,3174646,217463,26965,6.85,1142803,2008819,5.26,359.98,12.84,46.4,125,1
780,0,1,121,4,2,1,2,3,2,0,3,333274,2,116,1,88,82,1,2,111.01,703241,4286,77.76,2.11,3817080,87,4173167,413978,51250,9.92,333274,703241,0.81,79.86,5.25,63.8,326,1
781,0,2,76,6,1,5,2,3,0,1,3,1412275,0,47,2,94,95,1,0,87.33,2645614,2176,649.02,1.87,874985,76,3046270,326864,45270,10.73,1412275,2645614,4.32,463.61,6.65,67.29,405,1
782,0,5,90,3,4,2,2,1,1,1,3,1448941,0,18,2,90,97,1,0,110.47,3049586,4503,321.77,2.1,3632223,86,4894260,282398,8415,5.77,1448941,3049586,5.13,296.05,13.59,24.76,190,1
783,2,4,197,4,0,2,1,3,2,4,4,520471,1,94,3,75,81,2,2,106.46,1074564,631,824.84,2.06,185426,97,821841,34024,581,4.14,520471,1074564,15.3,633.3,14.84,58.28,316,1
784,0,0,160,7,5,3,2,1,1,3,4,117282,2,104,1,84,92,2,2,84.15,215974,1949,60.18,1.84,3401723,97,2708681,51735,915,1.91,117282,215974,2.27,43.3,5.53,26.92,282,0
785,0,5,282,3,4,5,2,0,3,4,4,328188,2,60,0,60,54,0,1,62.51,533338,3026,108.46,1.63,4180163,63,587222,24193,3002,4.12,328188,533338,13.57,558.88,4.49,34.49,421,1
786,0,0,206,7,7,3,2,0,2,4,1,302703,2,62,3,85,88,1,2,103.62,616363,732,413.53,2.04,3512458,71,3208814,49094,5086,1.53,302703,616363,6.17,94.33,9.24,54.64,456,1
787,2,5,239,4,2,4,1,1,0,2,0,851605,1,27,3,83,75,2,2,124.12,1908617,4589,185.58,2.24,3009777,95,904691,51476,7433,5.69,851605,1908617,16.54,941.32,2.21,54.6,64,1
788,1,2,243,5,2,3,2,0,1,3,0,67020,3,51,1,67,74,0,1,71.68,115059,2007,33.39,1.72,3248566,67,1072790,9976,1711,0.93,67020,115059,6.72,62.47,6.67,64.99,108,1
789,5,3,10,7,0,1,2,1,1,0,4,938040,1,19,2,89,95,1,2,124.25,2103554,948,989.49,2.24,3177019,98,316236,21156,3054,6.69,938040,2103554,44.34,2966.27,3.79,40.25,326,1
790,0,2,157,5,7,0,2,1,0,2,0,579258,1,52,0,79,81,2,2,117.58,1260349,1764,328.38,2.18,1237071,90,4151939,430140,16861,10.36,579258,1260349,1.35,139.52,17.79,48.84,183,1
791,0,0,177,6,7,5,2,0,1,0,3,419318,2,79,0,69,76,0,1,81.88,762655,1277,328.36,1.82,259609,78,3344725,357216,47652,10.68,419318,762655,1.17,125.37,14.56,59.95,117,1
792,5,4,206,4,0,4,2,0,0,2,1,905292,1,110,2,78,86,2,2,65.93,1502151,1678,539.51,1.66,1751974,89,241722,16074,2505,6.65,905292,1502151,56.32,3745.18,2.04,51.33,81,1
793,4,2,165,6,0,3,0,0,0,4,1,1225577,0,40,1,89,95,1,2,108.02,2549445,1037,1181.85,2.08,2110199,81,4073916,356875,39220,8.76,1225577,2549445,3.43,300.84,4.6,64.48,378,1
794,0,5,63,7,2,4,2,1,1,1,2,584774,1,29,3,93,89,1,0,99.28,1165337,112,5221.2,1.99,2512272,79,3727973,411195,35074,11.03,584774,1165337,1.42,156.86,14.41,56.34,494,1
795,2,5,206,5,4,0,1,2,3,2,1,1166801,0,95,3,85,88,1,2,78.43,2081923,2995,389.58,1.78,2338942,65,4536763,118409,5742,2.61,1166801,2081923,9.85,257.19,10.53,56.93,411,0
796,3,1,21,3,1,3,2,1,2,4,0,566989,1,45,2,78,74,2,2,94.08,1100412,264,2147.69,1.94,3621235,98,3922813,217323,37053,5.54,566989,1100412,2.61,144.54,11.38,48.39,497,1
797,2,5,209,7,4,3,1,0,3,4,2,1317549,0,99,1,87,94,1,2,123.33,2942482,643,2049.07,2.23,2729289,86,217960,22166,2411,10.17,1317549,2942482,59.44,6044.91,10.42,22.85,238,1
798,2,5,50,3,2,5,1,1,1,0,2,676363,1,29,3,86,87,1,2,91.29,1293814,2841,238.07,1.91,1075034,61,4257933,253347,14111,5.95,676363,1293814,2.67,158.85,13.44,64.73,287,0
799,4,4,8,4,0,2,0,3,1,1,1,1099243,0,90,1,95,94,1,0,88.52,2072292,4231,259.81,1.89,1609788,75,4624186,461493,25566,9.98,1099243,2072292,2.38,237.72,7.63,61.19,475,0
800,5,0,104,0,0,4,2,4,0,3,2,228533,2,117,1,88,87,1,2,102.64,463099,2385,95.82,2.03,4777064,79,2338183,120182,7475,5.14,228533,463099,1.9,97.74,3.71,65.05,153,1
801,5,4,126,3,2,4,2,2,1,2,1,867917,1,62,2,92,85,1,0,88.42,1635329,4641,187.01,1.88,4727512,97,2255380,90440,4187,4.01,867917,1635329,9.6,384.82,17.56,26.97,358,0
802,2,2,223,5,4,3,1,3,1,2,2,634928,1,75,2,78,72,2,2,78.53,1133536,4546,139.67,1.79,2470985,75,867621,62815,8266,7.24,634928,1133536,10.11,731.8,8.46,66.8,393,1
803,0,1,69,4,7,3,2,3,3,3,1,714561,1,88,0,75,76,2,2,111.31,1509938,682,1047.74,2.11,1161627,93,4516829,82206,1923,1.82,714561,1509938,8.69,158.2,12.01,57.56,480,1
804,4,5,189,2,2,0,0,0,3,4,3,1204378,0,19,3,94,94,1,0,118.24,2628434,4948,243.41,2.18,4491044,97,3362456,162742,27373,4.84,1204378,2628434,7.4,358.18,13.83,42.87,63,1
805,1,3,191,2,6,1,2,1,0,1,3,1152314,0,101,2,90,85,1,0,113.94,2465260,4858,237.2,2.14,2161043,62,4639969,47327,5967,1.02,1152314,2465260,24.35,248.35,8.15,22.28,200,1
806,1,5,266,6,6,3,2,4,1,4,1,1458767,0,64,0,88,94,1,2,115.12,3138099,3195,456.58,2.15,50917,61,2636176,159488,5932,6.05,1458767,3138099,9.15,553.36,4.61,47.84,165,1
807,2,2,162,7,1,1,1,0,0,0,4,215385,2,64,2,76,70,2,2,65.72,356936,2570,83.81,1.66,4650355,66,4118283,465365,25967,11.3,215385,356936,0.46,52.3,3.5,64.07,199,0
808,2,1,292,0,5,1,1,1,2,0,4,153785,2,79,0,65,65,0,1,59.0,244518,728,211.24,1.59,2357471,94,1038090,75053,9952,7.23,153785,244518,2.05,148.14,7.62,25.75,400,1
809,5,0,99,4,7,0,2,1,1,0,4,881510,1,30,0,95,90,1,0,85.22,1632732,1354,651.04,1.85,1387444,83,1956337,199350,13037,10.19,881510,1632732,4.42,450.59,13.3,33.98,192,0
810,4,3,176,6,1,2,0,0,3,1,0,1435468,0,114,0,99,91,1,0,136.57,3395886,4253,337.52,2.37,1460468,80,2063909,98035,16038,4.75,1435468,3395886,14.64,695.51,17.94,30.36,130,1
811,4,4,119,5,7,2,0,3,1,1,0,320269,2,33,3,84,90,2,2,118.9,701068,1416,226.18,2.19,4499465,89,529789,29085,2893,5.49,320269,701068,11.01,604.52,4.23,65.98,460,1
812,4,2,84,4,5,0,0,0,2,2,2,517219,1,31,0,89,96,1,2,79.9,930476,3205,161.38,1.8,2672074,72,1644687,98352,12480,5.98,517219,930476,5.26,314.48,11.23,30.09,277,1
813,5,4,74,4,5,4,2,0,0,4,2,1307120,0,29,3,99,98,1,0,101.12,2628879,353,3702.89,2.01,772367,77,604929,10344,1090,1.71,1307120,2628879,126.37,2160.78,3.22,48.53,37,1
814,5,1,231,4,1,1,2,4,2,0,0,302733,2,58,3,82,86,2,2,74.95,529631,4723,64.1,1.75,4499865,95,4502089,249865,11518,5.55,302733,529631,1.21,67.24,16.68,69.77,190,0
815,1,5,15,5,7,1,2,3,3,1,1,918591,1,37,0,77,72,2,2,68.4,1546907,4647,197.67,1.68,2293031,80,139003,8812,396,6.34,918591,1546907,104.24,6608.43,9.7,46.09,182,0
816,5,4,164,3,0,0,2,4,1,3,1,518669,1,100,1,87,81,1,2,104.17,1058966,2425,213.88,2.04,4580531,74,1421567,73210,2679,5.15,518669,1058966,7.08,364.86,4.99,50.34,297,1
817,2,5,258,2,3,3,1,0,0,1,4,1286694,0,96,3,87,95,1,2,81.8,2339209,3728,345.14,1.82,579703,86,2339309,179425,19413,7.67,1286694,2339209,7.17,550.03,2.18,32.43,375,1
818,4,0,158,6,1,1,0,2,1,2,4,1052458,0,24,0,87,86,1,2,100.04,2105336,174,6048.61,2.0,2982934,74,333218,29689,540,8.91,1052458,2105336,35.45,3158.47,12.6,35.6,450,1
819,1,4,93,4,1,2,2,2,3,1,0,459770,2,53,3,75,74,2,2,73.64,798344,1471,312.56,1.74,840925,78,1194319,135316,17415,11.33,459770,798344,3.4,384.96,16.51,54.77,236,1
820,0,2,30,2,5,2,2,1,3,4,2,459495,2,112,1,63,67,0,1,73.43,796902,3063,150.01,1.73,3540328,75,805128,26247,4716,3.26,459495,796902,17.51,570.71,8.22,67.23,266,1
821,4,3,284,1,5,5,0,0,1,4,0,448582,2,87,0,70,70,2,2,98.69,891287,4307,104.15,1.99,699641,95,3352903,276279,45696,8.24,448582,891287,1.62,133.79,17.14,57.7,65,1
822,4,5,39,5,7,1,0,0,1,0,4,1252136,0,106,2,94,99,1,0,116.86,2715382,4224,296.43,2.17,1068060,75,184638,3341,101,1.81,1252136,2715382,374.78,6781.57,3.59,46.26,465,1
823,3,0,40,3,3,2,2,0,1,1,0,936422,1,103,2,75,76,2,2,81.05,1695392,360,2601.17,1.81,4405712,94,1863510,152062,7070,8.16,936422,1695392,6.16,502.5,2.61,60.46,217,0
824,2,5,215,0,1,2,1,1,3,1,2,400154,2,90,0,79,72,2,2,66.41,665896,1596,250.72,1.66,3284693,95,2331329,141511,3735,6.07,400154,665896,2.83,171.64,15.58,47.27,271,0
825,2,4,80,1,0,5,1,3,2,2,0,1422698,0,104,1,89,90,1,2,98.64,2826047,1266,1123.77,1.99,2063167,79,2207150,53413,7995,2.42,1422698,2826047,26.64,644.59,4.53,28.93,379,1
826,5,4,251,3,1,0,2,1,1,2,0,942715,1,81,2,85,85,1,2,108.9,1969331,3502,269.19,2.09,2175461,84,353393,32900,1408,9.31,942715,1969331,28.65,2667.61,12.88,53.86,307,1
827,4,1,221,6,7,4,0,1,2,2,4,1210368,0,34,2,97,89,1,0,100.27,2424003,1595,758.85,2.0,903438,82,2874835,333768,23096,11.61,1210368,2424003,3.63,421.02,4.49,42.41,93,1
828,2,4,127,4,6,5,1,0,1,1,4,1366246,0,16,0,97,93,1,0,143.31,3324213,3249,420.51,2.43,2842227,79,4175897,108990,7542,2.61,1366246,3324213,12.54,327.17,10.83,45.7,239,1
829,4,2,23,4,0,5,0,0,0,0,2,592940,1,120,2,78,81,2,2,106.7,1225606,2960,200.32,2.07,1904183,61,3464648,220351,24943,6.36,592940,1225606,2.69,171.14,14.97,21.18,148,1
830,3,1,25,2,4,5,2,3,2,1,1,872990,1,79,3,79,85,2,2,69.45,1479281,890,980.89,1.69,1610831,75,4371906,241766,21928,5.53,872990,1479281,3.61,199.68,12.09,54.64,175,0
831,4,2,283,5,1,3,0,2,2,1,0,1312887,0,64,3,94,88,1,0,79.33,2354400,1927,681.31,1.79,628800,76,4628139,426714,68444,9.22,1312887,2354400,3.08,283.67,4.91,51.06,309,1
832,3,3,99,4,2,2,2,3,1,0,1,332068,2,15,1,72,76,2,2,73.05,574643,1207,275.12,1.73,2213031,68,1396584,49439,5606,3.54,332068,574643,6.72,237.77,12.13,23.68,172,1
833,1,5,203,0,5,4,2,3,0,2,3,1416688,0,72,2,99,99,1,0,87.91,2662098,2902,488.18,1.88,801857,77,4736671,347671,41720,7.34,1416688,2662098,4.07,299.09,8.52,37.03,284,1
834,1,3,47,5,0,4,2,2,2,2,0,967056,1,106,0,76,80,2,2,94.15,1877539,4315,224.11,1.94,4268078,72,2379415,23556,588,0.99,967056,1877539,41.05,406.43,3.88,32.03,257,0
835,4,5,62,7,4,0,0,3,3,4,3,1289640,0,42,0,95,89,1,0,131.17,2981260,3746,344.27,2.31,1647579,66,3788296,210250,7190,5.55,1289640,2981260,6.13,340.43,16.46,37.04,193,1
836,3,5,151,4,4,4,2,2,0,0,4,498193,2,85,0,69,73,0,1,96.5,978949,2756,180.77,1.96,2222738,71,3055029,50407,4763,1.65,498193,978949,9.88,163.07,9.37,41.46,400,1
837,0,5,178,6,0,5,2,0,2,4,0,1064011,0,51,1,96,96,1,0,76.94,1882661,3322,320.29,1.77,3816878,68,1901743,48684,8271,2.56,1064011,1882661,21.86,559.49,6.89,59.21,382,1
838,0,3,124,7,6,3,2,3,1,0,1,1480349,0,92,1,88,81,1,2,112.4,3144261,4770,310.35,2.12,3231086,81,4984350,322985,29908,6.48,1480349,3144261,4.58,297.0,15.42,35.05,345,1
839,2,3,186,4,0,4,1,0,2,3,4,587803,1,85,0,79,78,2,2,98.15,1164731,1355,433.8,1.98,4424837,71,3053903,68712,3476,2.25,587803,1164731,8.55,192.48,4.1,60.91,78,1
840,4,2,282,7,4,3,0,2,1,4,1,916136,1,111,1,83,77,2,2,94.21,1779227,3265,280.59,1.94,1024085,62,4986537,425351,76052,8.53,916136,1779227,2.15,183.72,17.65,68.77,284,1
841,0,0,65,3,3,3,2,3,2,2,0,502677,1,24,1,94,90,1,0,116.13,1086435,2451,205.09,2.16,3454740,60,4822663,502521,9095,10.42,502677,1086435,1.0,104.23,6.31,43.76,412,1
842,1,1,10,7,3,3,2,1,3,3,0,429292,2,24,2,78,79,2,2,84.84,793503,4735,90.66,1.85,2671398,79,4048248,309286,5907,7.64,429292,793503,1.39,106.04,17.62,69.3,141,0
843,0,3,107,3,0,0,2,0,0,2,2,236576,2,114,1,80,76,2,2,106.99,489688,449,526.9,2.07,1349375,61,497825,41717,7458,8.38,236576,489688,5.67,475.22,14.94,34.86,65,1
844,0,4,143,3,4,5,2,4,0,4,2,979042,1,55,0,78,84,2,2,66.14,1626580,3254,300.87,1.66,3130347,90,2134226,48233,5971,2.26,979042,1626580,20.3,458.73,4.91,64.44,125,1
845,0,3,150,4,7,0,2,3,2,3,3,1086742,0,82,0,88,89,1,2,111.78,2301502,3713,292.69,2.12,3738177,68,1723613,84457,2694,4.9,1086742,2301502,12.87,630.5,16.26,28.97,408,1
846,1,5,287,1,5,1,2,4,2,3,0,1287481,0,29,1,91,98,1,0,75.58,2260559,2706,475.79,1.76,2155588,85,610318,54928,5207,9.0,1287481,2260559,23.44,2109.52,5.5,27.87,103,0
847,0,3,51,3,4,3,2,3,1,4,1,1235916,0,102,1,90,96,1,0,76.91,2186458,2724,453.71,1.77,2645271,91,2560890,189249,30506,7.39,1235916,2186458,6.53,482.61,15.82,41.77,88,1
848,3,5,44,1,2,0,2,2,1,2,4,1302422,0,55,1,100,95,1,0,94.36,2531387,362,3597.85,1.94,1322950,98,4070736,210864,3626,5.18,1302422,2531387,6.18,319.95,15.72,61.7,395,0
849,0,0,220,3,4,3,2,4,2,0,0,464204,2,88,0,82,84,2,2,118.92,1016235,4202,110.47,2.19,3606345,65,746584,77943,8659,10.44,464204,1016235,5.96,621.77,9.31,24.45,217,1
850,1,4,110,0,6,4,2,0,0,3,1,93330,3,115,1,73,78,2,2,68.06,156850,102,915.0,1.68,4461204,80,4420717,463291,45865,10.48,93330,156850,0.2,21.11,6.74,30.07,251,1
851,2,5,35,5,2,3,1,3,2,0,4,403275,2,102,1,63,68,0,1,77.01,713837,1543,261.36,1.77,744435,94,3077235,86778,14656,2.82,403275,713837,4.65,131.05,4.63,31.35,309,1
852,4,0,223,0,5,1,0,3,2,2,1,648351,1,49,1,95,94,1,0,104.95,1328795,1997,324.66,2.05,3215856,74,77824,5579,276,7.17,648351,1328795,116.21,8330.99,17.14,42.97,396,1
853,2,2,253,1,1,0,1,1,3,0,2,1458177,0,82,3,95,95,1,0,110.37,3067566,1412,1032.7,2.1,4053461,82,4693436,265179,14399,5.65,1458177,3067566,5.5,310.68,15.47,43.37,294,1
854,2,3,198,7,0,5,1,1,3,2,0,1258253,0,80,3,89,92,1,2,94.01,2441136,696,1807.83,1.94,1544074,91,1043791,15970,2122,1.53,1258253,2441136,78.79,1205.46,11.39,65.91,352,1
855,0,3,243,6,3,3,2,3,1,2,2,716389,1,86,1,94,99,1,0,89.13,1354906,3156,226.99,1.89,1218230,77,1808265,128205,16910,7.09,716389,1354906,5.59,396.17,11.15,63.39,494,1
856,2,2,296,4,1,2,1,3,1,4,1,717575,1,87,1,77,83,2,2,111.53,1517886,4902,146.38,2.12,1365584,94,1081797,87517,6563,8.09,717575,1517886,8.2,663.32,13.95,22.89,37,1
857,5,5,12,1,2,3,2,3,2,4,2,930941,1,94,0,95,92,1,0,140.78,2241519,172,5412.45,2.41,4644573,97,956441,72020,11177,7.53,930941,2241519,12.93,973.34,8.95,60.33,43,1
858,5,1,123,6,5,3,2,4,3,2,4,396659,2,76,2,85,81,1,2,69.48,672257,2041,194.35,1.69,972320,83,4797135,292145,36050,6.09,396659,672257,1.36,82.69,17.73,27.66,378,1
859,1,3,51,4,3,0,2,0,0,1,4,121489,2,47,0,66,74,0,1,95.93,238033,4171,29.13,1.96,589843,85,1251502,137164,19381,10.96,121489,238033,0.89,97.07,12.64,48.41,346,1
860,5,2,205,4,1,1,2,0,0,0,4,1077868,0,86,3,86,87,1,2,124.23,2416903,2979,361.82,2.24,2732290,81,89290,8732,223,9.78,1077868,2416903,123.44,12071.54,5.47,46.81,371,1
861,2,4,190,6,5,5,1,0,1,1,4,1351632,0,16,3,91,88,1,0,94.76,2632438,3890,347.46,1.95,1432143,60,2920208,324727,24614,11.12,1351632,2632438,4.16,462.85,3.03,41.78,315,1
862,2,4,82,6,4,4,1,4,3,3,0,546720,1,86,0,92,99,1,0,128.33,1248325,3584,152.54,2.28,2651823,82,2828937,267334,15879,9.45,546720,1248325,2.05,193.26,15.79,38.85,449,1
863,2,0,185,0,7,5,1,3,0,0,0,1060042,0,117,3,92,97,1,0,107.93,2204145,1991,532.42,2.08,892995,87,4861971,439522,71026,9.04,1060042,2204145,2.41,218.03,5.12,28.11,181,1
864,4,1,42,0,6,1,0,2,0,3,0,835591,1,19,2,90,85,1,0,89.23,1581188,1326,630.16,1.89,3849448,81,3459317,62613,11157,1.81,835591,1581188,13.35,241.55,12.68,53.82,457,1
865,3,4,16,2,2,2,2,0,2,2,3,1242872,0,35,2,95,89,1,0,89.97,2361083,4071,305.3,1.9,423958,76,147608,14686,2542,9.95,1242872,2361083,84.63,8420.09,8.14,52.54,91,1
866,2,3,265,5,2,1,1,2,0,1,1,342982,2,48,1,81,80,2,2,78.34,611674,4452,77.04,1.78,2022392,89,2471254,213022,33465,8.62,342982,611674,1.61,138.79,16.04,51.71,80,1
867,5,0,99,4,5,1,2,1,1,2,1,1085926,0,39,3,85,92,1,2,93.48,2101049,4145,261.98,1.93,4469831,100,4706562,79070,4451,1.68,1085926,2101049,13.73,230.73,9.26,67.85,382,0
868,2,1,124,0,7,1,1,3,0,4,2,250988,2,40,3,61,59,0,1,55.66,390687,4284,58.59,1.56,1185739,69,4119729,61795,6630,1.5,250988,390687,4.06,60.92,5.59,56.24,142,1
869,2,5,263,1,4,2,1,3,2,2,3,1217134,0,110,2,99,99,1,0,123.37,2718712,4084,298.02,2.23,1763152,99,4003934,119717,8440,2.99,1217134,2718712,10.17,303.98,2.21,30.84,459,1
870,0,4,103,5,1,3,2,0,2,0,4,1157878,0,107,1,88,81,1,2,125.14,2606846,1372,843.93,2.25,3268382,93,2758322,319137,23871,11.57,1157878,2606846,3.63,419.78,12.76,22.59,365,1
871,3,3,282,4,5,1,2,3,1,4,4,1248011,0,95,3,99,99,1,0,82.86,2282112,3166,394.19,1.83,1422541,92,3725045,337861,52706,9.07,1248011,2282112,3.69,335.03,6.81,49.7,479,1
872,3,5,151,3,0,2,2,4,2,4,0,685937,1,62,1,89,96,1,2,99.82,1370639,1408,487.17,2.0,2678203,76,4615402,534925,23857,11.59,685937,1370639,1.28,148.62,5.8,62.49,285,1
873,1,5,19,0,4,4,2,1,1,4,1,1124152,0,107,3,94,89,1,0,123.02,2507083,2394,469.57,2.23,1278907,82,2160261,77337,5846,3.58,1124152,2507083,14.54,520.38,3.8,58.04,161,1
874,5,1,168,0,6,0,2,4,3,2,4,576332,1,20,0,80,74,2,2,64.92,950486,4651,123.92,1.65,2158511,97,3053031,90980,4103,2.98,576332,950486,6.33,188.77,6.01,34.3,273,0
875,2,3,15,6,4,2,1,4,3,0,3,1044563,0,61,0,98,99,1,0,102.86,2119000,2291,455.94,2.03,4776742,99,1500975,72046,8515,4.8,1044563,2119000,14.5,695.92,11.83,61.02,495,1
876,2,0,248,5,3,0,1,2,2,0,1,391704,2,53,1,70,66,2,2,94.02,759984,2825,138.66,1.94,2704510,92,3412545,192126,11373,5.63,391704,759984,2.04,114.78,13.66,34.81,289,0
877,1,0,84,7,4,1,2,3,2,3,4,178249,2,69,2,70,69,2,2,83.73,327496,4267,41.77,1.84,4264554,94,3895910,411018,38800,10.55,178249,327496,0.43,45.75,4.02,38.42,71,0
878,5,1,118,5,4,4,2,4,2,3,0,112801,2,68,2,71,65,2,2,106.0,232370,4047,27.87,2.06,605806,90,950809,72641,5520,7.64,112801,232370,1.55,118.64,7.95,32.22,40,1
879,0,1,19,7,0,3,2,1,3,3,2,520350,1,22,0,76,75,2,2,113.2,1109386,931,558.92,2.13,356525,85,1752436,206261,34754,11.77,520350,1109386,2.52,296.93,8.11,60.51,421,1
880,3,0,146,2,1,3,2,2,1,0,3,486986,2,53,2,86,83,1,2,123.28,1087342,3018,161.36,2.23,530235,92,4725642,375688,54061,7.95,486986,1087342,1.3,103.05,17.11,36.07,134,1
881,0,4,261,4,5,2,2,3,1,3,0,113090,2,26,2,70,67,2,2,89.44,214237,314,360.16,1.89,2453993,64,3558646,235226,25851,6.61,113090,214237,0.48,31.78,9.82,46.59,120,1
882,4,4,48,3,5,3,0,4,0,1,0,956905,1,67,1,88,86,1,2,128.92,2190546,1321,724.38,2.29,1528499,78,3040134,299149,51274,9.84,956905,2190546,3.2,314.76,7.43,49.59,119,1
883,3,1,230,7,0,4,2,1,1,4,0,406020,2,30,1,84,89,2,2,103.9,827874,2571,157.92,2.04,4845040,72,191689,18267,2338,9.53,406020,827874,22.23,2118.12,8.32,56.51,257,1
884,4,1,276,7,2,0,0,3,3,1,0,1142452,0,22,0,91,94,1,0,102.41,2312437,1296,881.52,2.02,4989488,73,705725,61609,1071,8.73,1142452,2312437,18.54,1618.83,9.83,45.71,340,1
885,4,2,275,0,7,0,0,2,1,2,0,1361640,0,94,3,96,92,1,0,139.72,3264123,735,1852.57,2.4,2412305,82,1262274,134558,17088,10.66,1361640,3264123,10.12,1078.72,8.59,26.16,384,1
886,5,2,175,6,6,4,2,3,0,2,3,1345601,0,75,2,92,86,1,0,106.67,2780953,4836,278.25,2.07,1038061,91,903993,11209,294,1.24,1345601,2780953,120.05,1488.51,2.14,56.07,382,1
887,4,3,265,3,1,3,0,4,2,0,3,1131145,0,28,3,96,99,1,0,104.14,2309119,446,2536.2,2.04,557829,79,4150749,213763,5386,5.15,1131145,2309119,5.29,272.52,7.29,58.09,197,1
888,5,2,36,1,0,1,2,4,0,1,4,473160,2,113,1,67,63,0,1,76.16,833518,306,1546.27,1.76,1086509,85,2586081,160078,20826,6.19,473160,833518,2.96,182.96,8.04,55.49,146,1
889,5,3,174,1,4,5,2,4,3,0,2,190149,2,83,1,73,81,2,2,84.07,350007,442,430.2,1.84,1114481,93,4986324,272751,12955,5.47,190149,350007,0.7,38.13,12.59,44.71,300,0
890,2,1,259,4,1,1,1,3,3,0,2,967019,1,47,0,78,77,2,2,102.68,1959954,4156,232.68,2.03,3364764,75,4360074,166118,22492,3.81,967019,1959954,5.82,221.79,6.04,66.03,36,1
891,3,2,76,6,2,1,2,0,0,2,3,964098,1,49,2,77,70,2,2,113.07,2054203,691,1395.22,2.13,3527210,96,1984835,104203,11629,5.25,964098,2054203,9.25,485.73,17.56,64.96,36,1
892,3,2,60,1,0,3,2,1,0,0,0,1076743,0,29,3,85,83,1,2,92.89,2076929,2190,491.66,1.93,284233,93,3021143,177945,17189,5.89,1076743,2076929,6.05,356.4,17.9,48.41,82,0
893,0,1,207,6,5,0,2,4,3,1,1,835442,1,65,2,84,77,2,2,120.14,1839142,4410,189.44,2.2,4625333,86,4178998,195577,25405,4.68,835442,1839142,4.27,199.91,12.18,39.63,32,1
894,3,1,170,6,3,5,2,0,0,2,2,1031026,0,114,3,98,99,1,0,106.55,2129584,1751,588.82,2.07,114713,98,1837275,74409,6012,4.05,1031026,2129584,13.86,561.17,4.85,61.93,261,1
